Date,Apple,Amazon,Google,Intel,Microsoft,NVIDIA,AMD,S&P 500
2023-04-28 00:00:00-04:00,168.7790985107422,105.44999694824219,107.33999633789062,30.631633758544922,304.7587890625,277.4010314941406,89.37000274658203,4169.47998046875
2023-05-01 00:00:00-04:00,168.6895751953125,102.05000305175781,107.19999694824219,29.88211441040039,303.0726013183594,289.00732421875,89.69000244140625,4167.8701171875
2023-05-02 00:00:00-04:00,167.64515686035156,103.62999725341797,105.31999969482422,29.359424591064453,302.9237976074219,282.0095520019531,89.91000366210938,4119.580078125
2023-05-03 00:00:00-04:00,166.56094360351562,103.6500015258789,105.41000366210938,30.227291107177734,301.92205810546875,277.93084716796875,81.62000274658203,4090.75
2023-05-04 00:00:00-04:00,164.90975952148438,104.0,104.69000244140625,30.935314178466797,302.9237976074219,275.5316162109375,86.61000061035156,4061.219970703125
2023-05-05 00:00:00-04:00,172.6484832763672,105.66000366210938,105.56999969482422,30.687753677368164,308.1211853027344,286.7080383300781,89.83999633789062,4136.25
2023-05-08 00:00:00-04:00,172.57882690429688,105.83000183105469,107.7699966430664,30.46990203857422,306.1374206542969,291.4165344238281,95.04000091552734,4138.1201171875
2023-05-09 00:00:00-04:00,170.85801696777344,106.62000274658203,107.3499984741211,29.806434631347656,304.5008544921875,285.6183776855469,95.05999755859375,4119.169921875
2023-05-10 00:00:00-04:00,172.6385040283203,110.19000244140625,111.75,29.677701950073242,309.76763916015625,288.7574157714844,97.0199966430664,4137.64013671875
2023-05-11 00:00:00-04:00,172.82749938964844,112.18000030517578,116.56999969482422,28.578527450561523,307.58551025390625,285.6883850097656,97.0999984741211,4130.6201171875
2023-05-12 00:00:00-04:00,171.89120483398438,110.26000213623047,117.51000213623047,28.66765022277832,306.4548645019531,283.3091125488281,95.26000213623047,4124.080078125
2023-05-15 00:00:00-04:00,171.39317321777344,111.19999694824219,116.51000213623047,29.509361267089844,306.94085693359375,289.4371643066406,97.4000015258789,4136.27978515625
2023-05-16 00:00:00-04:00,171.39317321777344,113.4000015258789,119.51000213623047,28.935016632080078,309.2023010253906,292.0363464355469,101.4800033569336,4109.89990234375
2023-05-17 00:00:00-04:00,172.01072692871094,115.5,120.83999633789062,28.58843231201172,312.1247253417969,301.6832580566406,103.75,4158.77001953125
2023-05-18 00:00:00-04:00,174.36143493652344,118.1500015258789,122.83000183105469,29.39052963256836,316.61773681640625,316.67840576171875,107.93000030517578,4198.0498046875
2023-05-19 00:00:00-04:00,174.4710235595703,116.25,122.76000213623047,29.638092041015625,316.43878173828125,312.5397644042969,105.81999969482422,4191.97998046875
2023-05-22 00:00:00-04:00,173.5147705078125,115.01000213623047,125.05000305175781,29.98468017578125,319.2618408203125,311.6600646972656,108.0,4192.6298828125
2023-05-23 00:00:00-04:00,170.88516235351562,114.98999786376953,122.55999755859375,29.22218894958496,313.377197265625,306.7816162109375,108.12000274658203,4145.580078125
2023-05-24 00:00:00-04:00,171.1640625,116.75,120.9000015258789,28.7171630859375,311.9756164550781,305.2821044921875,108.2699966430664,4115.240234375
2023-05-25 00:00:00-04:00,172.30955505371094,115.0,123.4800033569336,27.132766723632812,323.9735107421875,379.6781921386719,120.3499984741211,4151.27978515625
2023-05-26 00:00:00-04:00,174.73992919921875,120.11000061035156,124.61000061035156,28.7171630859375,330.9019470214844,389.3351135253906,127.02999877929688,4205.4501953125
2023-05-30 00:00:00-04:00,176.6025848388672,121.66000366210938,123.66999816894531,29.697509765625,329.23193359375,400.98138427734375,125.2699966430664,4205.52001953125
2023-05-31 00:00:00-04:00,176.5527801513672,120.58000183105469,122.87000274658203,31.133365631103516,326.4288024902344,378.21868896484375,118.20999908447266,4179.830078125
2023-06-01 00:00:00-04:00,179.38160705566406,122.7699966430664,123.72000122070312,30.82638931274414,330.5937194824219,397.572509765625,119.47000122070312,4221.02001953125
2023-06-02 00:00:00-04:00,180.23822021484375,124.25,124.66999816894531,31.0046329498291,333.39691162109375,393.1439208984375,117.86000061035156,4282.3701171875
2023-06-05 00:00:00-04:00,178.8736114501953,125.30000305175781,126.01000213623047,29.568777084350586,333.9337158203125,391.58441162109375,117.93000030517578,4273.7900390625
2023-06-06 00:00:00-04:00,178.5050811767578,126.61000061035156,127.30999755859375,30.658048629760742,331.6871643066406,386.41607666015625,124.2300033569336,4283.85009765625
2023-06-07 00:00:00-04:00,177.12054443359375,121.2300033569336,122.5,30.97492790222168,321.4486999511719,374.6686096191406,117.83000183105469,4267.52001953125
2023-06-08 00:00:00-04:00,179.8597412109375,124.25,122.13999938964844,31.509658813476562,323.3174743652344,385.0163879394531,121.05000305175781,4293.93017578125
2023-06-09 00:00:00-04:00,180.24818420410156,123.43000030517578,122.2300033569336,31.034339904785156,324.8383483886719,387.6158142089844,124.91999816894531,4298.85986328125
2023-06-12 00:00:00-04:00,183.06704711914062,126.56999969482422,123.63999938964844,32.74747085571289,329.8681335449219,394.7342529296875,129.19000244140625,4338.93017578125
2023-06-13 00:00:00-04:00,182.5889434814453,126.66000366210938,123.83000183105469,33.57927322387695,332.2935485839844,410.13092041015625,124.52999877929688,4369.009765625
2023-06-14 00:00:00-04:00,183.2264404296875,126.41999816894531,123.66999816894531,35.23299026489258,335.3253479003906,429.8766174316406,127.33000183105469,4372.58984375
